JobClear,companyClear,dateClean,skills,education,language,dateColect,country,cityClear,stateClear,url
Data Scientist,FGM Inc,2017-12-26, cloud aws algorithm visualization python java hadoop classification regression clustering algorithm cloud aws value value, bachelor master,,2018-01-25,us,Herndon,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2813&ao=283198&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ded8cb64&cb=1516883273897&jobListingId=2594136332
Sr Data Scientist,BOLD,2018-01-20, value vector model data set hbase algorithm regression clustering python r sql nosql database model hadoop hive hbase sql nosql python r scala java database cloud azure, master,,2018-01-25,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2814&ao=300584&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11f9a391&cb=1516883273899&jobListingId=1971701635
DATA SCIENTIST,Orpine,2018-01-19, model mathematica model econometrics r python spss model sql r python hive model dashboard visualization econometrics, bachelor,,2018-01-25,us,Alpharetta,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=2816&ao=4120&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a8411c8f&cb=1516883273901&jobListingId=2450657692
Data Scientist,Amyx Inc,2018-01-05, data set scripting python r hadoop database algorithm de-identification algorithm clustering algorithm data set scripting python r hadoop database storage hbase mathematica aggregation clustering algorithm data set scripting python r hadoop database python,,,2018-01-25,us,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=2817&ao=4346&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_34812046&cb=1516883273902&jobListingId=2628135746
Data Scientist,Clearview,2018-01-10, model model r matlab java classification regression regression regression sql hbase model econometrics mathematica,, english,2018-01-25,us,Roy,UT,https://www.glassdoor.com/partner/jobListing.htm?pos=2818&ao=4342&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_f348ea7f&cb=1516883273903&jobListingId=2631560092
Data Scientist,AmeriHealth Caritas,2018-01-09, model model mathematica mathematica model model sas,,,2018-01-25,us,Philadelphia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2819&ao=136407&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_64a79d8d&cb=1516883273905&jobListingId=2630753878
Data Scientist,Korn Ferry,2018-01-05, r volume correlation visualization r r r python javascript sql r value, bachelor master,,2018-01-25,us,Los Angeles,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2820&ao=192429&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a634ee28&cb=1516883273906&jobListingId=2583264478
R D Data Scientist,M,2017-12-26, algorithm algorithm cloud algorithm mathematica mathematica python matlab java r azure aws cloud, phd,,2018-01-25,us,Maplewood,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=2821&ao=55774&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9dceac0f&cb=1516883273907&jobListingId=2606958482
Data Scientist,,2018-01-10, mathematica model database visualization model model database database model python r data set sql database visualization correlation scripting impala hbase spark aws matlab,,,2018-01-25,us,ND,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=2822&ao=66506&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_345e2c95&cb=1516883273908&jobListingId=2586828464
Data Scientist,Latitude  Inc,2018-01-08, algorithm r weka matlab visualization query sql hive pig nosql database mongodb cassandra hbase regression scripting python javascript java spark hadoop,,,2018-01-25,us,Reston,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2823&ao=4341&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_f2ed6156&cb=1516883273909&jobListingId=2585153467
Data Scientist,K Games,2018-01-02, dashboard model feature dashboard mathematica econometrics r sas python sql hadoop hive pig nosql visualization tableau python perl ruby java, master phd,,2018-01-25,us,Novato,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2824&ao=3949&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b6652c1a&cb=1516883273910&jobListingId=2580103355
Data Scientist,Alternate Communications International,2018-01-10, visualization algorithm clustering classification python r matlab java spark hadoop excel sql sql database schema, master phd bachelor master,,2018-01-25,us,Basking Ridge,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=2825&ao=4322&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f2fca223&cb=1516883273911&jobListingId=2260721464
Data Scientist,eBay Inc,2018-01-05, shell excel excel sql r python java nosql hadoop hive pig spark java scala sql shell sql java python nosql hadoop pig spark r, master master phd,,2018-01-25,us,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=2826&ao=37049&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d375d521&cb=1516883273912&jobListingId=2560886453
Sr Data Scientist,MITRE,2018-01-08, value value model mathematica data set python sas matlab r algorithm database,,,2018-01-25,us,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2827&ao=296638&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bde2ea27&cb=1516883273913&jobListingId=2610378191
Data Scientist,Intrexon,2018-01-05, algorithm visualization data set database mathematica value mathematica clustering r database query cloud,,,2018-01-25,us,Germantown,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2828&ao=4120&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1b283d13&cb=1516883273914&jobListingId=2514022135
Data Scientist,Applied Materials,2017-12-26, unstructured data data mining r python tableau mathematica mathematica r python database sql tableau mathematica, master phd,,2018-01-25,us,Santa Clara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2829&ao=55774&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8c8752ef&cb=1516883273915&jobListingId=2614831415
Data Scientist,CJ Affiliate by Conversant,2018-01-20, perl model algorithm data set spark hive scala python mathematica econometrics hadoop spark sql scala python java mathematica median median median, phd master,,2018-01-25,us,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2830&ao=3839&s=58&guid=000001612d49e55d8a6efc556b54f677&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7f9e64f4&cb=1516883273917&jobListingId=2619799758
Senior Data Scientist,Bluecore,2018-01-11, mathematica model model model model model model model model value matrix model model spark cloud sql value feature model model model model model,,,2018-01-25,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2901&ao=148364&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b3f7d54f&cb=1516883483096&jobListingId=2469555796
Data Scientist,Berico Technologies,2018-01-03, cloud model algorithm model java mathematica cloud matlab python feature mathematica perl,,,2018-01-25,us,Gaithersburg,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2902&ao=3949&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fcc13db7&cb=1516883483097&jobListingId=1585138229
Data Scientist,NSS,2018-01-09, data set r python sql model volume visualization, master,,2018-01-25,us,Arlington,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2903&ao=58811&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_976bac8b&cb=1516883483099&jobListingId=2630884451
Data Scientist,Texas Health and Human Services Commission,2018-01-10, mathematica de-identification de-identification mathematica database tableau sas spss sql database excel database r data set, master,,2018-01-25,us,Austin,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2904&ao=4120&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a1bf2f6&cb=1516883483100&jobListingId=2611547188
Data Scientist,INFOX Consulting,2018-01-04, algorithm model model mathematica hadoop spark python r tableau sas, master phd master,,2018-01-25,us,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2905&ao=4120&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_508a242f&cb=1516883483101&jobListingId=2221109612
Data Scientist,,2018-01-12, median big data unstructured data value algorithm model python nosql sql mathematica python hbase nosql,,,2018-01-25,us,ND,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=2906&ao=148364&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_df7f7ab9&cb=1516883483102&jobListingId=2542569559
Principal Data Scientist,Capital One,2017-12-30, value value server database algorithm model value model cloud r scala python database model petabyte r python scala aws azure cloud python scala, bachelor master phd,,2018-01-25,us,Plano,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2907&ao=186598&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2c3c6ef9&cb=1516883483103&jobListingId=2555379825
Senior Data Scientist,Adobe,2018-01-20, cloud perl model algorithm model algorithm data set algorithm algorithm model model algorithm spark hive python kafka r pandas python sql hive spark algorithm hadoop mapreduce spark hive aws kafka,,,2018-01-25,us,Emeryville,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2909&ao=132917&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_739bdc1e&cb=1516883483106&jobListingId=2572337569
Data Scientist Platform Development Applied Consulting,Uber,2018-01-20, mean data set model outlier dashboard model python model dashboard r python spark java hadoop bias overfitting feature model regression,,,2018-01-25,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2910&ao=101639&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eaed3daf&cb=1516883483107&jobListingId=2572417311
Director Data Scientist,Cardone Industries,2018-01-24,,,,2018-01-25,us,Philadelphia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2911&ao=284722&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_58bf9066&cb=1516883483108&jobListingId=2598902567
Data Scientist,Oracle,2018-01-21, unstructured data algorithm data set metadata,,,2018-01-25,us,Redwood City,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2912&ao=133057&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_610078fb&cb=1516883483109&jobListingId=2620231713
Data Scientist,Persado,2018-01-06, cloud database cloud data set model data set regression classification clustering mathematica algorithm clustering classification python value,,,2018-01-25,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2913&ao=135066&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7c4ddfbd&cb=1516883483111&jobListingId=2608428359
Principal Scientist Discovery Pharmacology,Tesaro,2018-01-19, model data set,,,2018-01-25,us,United States,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=2914&ao=231048&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d8e8b56f&cb=1516883483112&jobListingId=2619403574
Data Scientist Ads Markets Analytics Summer Internship,Spotify,2018-01-16, model value econometrics mathematica median value model visualization tableau value,,,2018-01-25,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2915&ao=265074&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ccb74ba0&cb=1516883483113&jobListingId=2569025031
Data Scientist Health,Impaq International,2018-01-04, visualization unstructured data data set sas algorithm visualization econometrics mathematica sql sas r python unstructured data visualization,,,2018-01-25,us,Columbia,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2916&ao=260955&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bc0a4f2f&cb=1516883483114&jobListingId=2488102653
Data Scientist,Hortica Insurance,2018-01-05, model model model econometrics sas r python shell, master phd,,2018-01-25,us,Stevens Point,WI,https://www.glassdoor.com/partner/jobListing.htm?pos=2917&ao=4120&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_41d6ebb3&cb=1516883483116&jobListingId=2560452601
Data Scientist New College Grad,Proofpoint,2018-01-10, cloud feature java python ruby,,,2018-01-25,us,Sunnyvale,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2918&ao=122782&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9f4d2b21&cb=1516883483118&jobListingId=2611554743
Data Scientist,Skillz Inc,2018-01-05, feature algorithm python r visualization tableau aws,,,2018-01-25,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2919&ao=282190&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7b41c08a&cb=1516883483120&jobListingId=2489742228
Senior Data Scientist Machine Learning,Chegg,2018-01-23, algorithm value model perl algorithm,,,2018-01-25,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2920&ao=286054&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6ba7f831&cb=1516883483122&jobListingId=2598352239
Sr Data Scientist,tronc,2018-01-20, server model classification classification model model regression classification clustering python java scala, phd,,2018-01-25,us,Los Angeles,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2921&ao=196167&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f19bce08&cb=1516883483123&jobListingId=2352644387
HPC Data Storage Administrator Scientist,Los Alamos National Laboratory,2018-01-18, value storage storage storage petabyte storage storage perl storage storage storage storage storage storage scripting perl python storage storage scripting storage storage algorithm storage storage hbase storage storage visualization hbase aws storage,,,2018-01-25,us,Los Alamos,NM,https://www.glassdoor.com/partner/jobListing.htm?pos=2922&ao=249935&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_01b674ca&cb=1516883483126&jobListingId=2618570078
Data Scientist,Alexa Internet,2018-01-08, sql hive scripting python, phd,,2018-01-25,us,Sunnyvale,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2923&ao=134427&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_708362ba&cb=1516883483128&jobListingId=2630523979
Research Scientist,Software Engineering Institute,2018-01-10,,,,2018-01-25,us,Pittsburgh,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2924&ao=139423&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6bea02f5&cb=1516883483130&jobListingId=2564001591
Data Scientist Growth,DataCamp,2018-01-04, dashboard r python storage sas,,,2018-01-25,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2925&ao=8095&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e3ccf13e&cb=1516883483132&jobListingId=2606650251
Data scientist,Spar Information Systems,2018-01-24, cloud visualization hive pig data set mean r python database sql p value hue mean r python algorithm r algorithm hue,,,2018-01-25,us,Northbrook,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2926&ao=242359&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9f5a8b91&cb=1516883483134&jobListingId=2645137101
Data Scientist,,2018-01-01, feature algorithm r python visualization query elasticsearch regression scripting,,,2018-01-25,us,ND,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=2927&ao=46442&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9083a2c6&cb=1516883483134&jobListingId=2624213964
Data Scientist,Oath,2018-01-18, median model model feature tableau mathematica classification clustering unstructured data algorithm java python hadoop spark,,,2018-01-25,us,Champaign,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2928&ao=242900&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ef995189&cb=1516883483136&jobListingId=2618164015
Data Scientist Intern,Oklahoma City Thunder,2018-01-17, data set mathematica econometrics python pandas r sql database visualization r,,,2018-01-25,us,Oklahoma City,OK,https://www.glassdoor.com/partner/jobListing.htm?pos=2929&ao=188511&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_070c5d71&cb=1516883483138&jobListingId=2617379721
United States Houston Data Scientist,Halliburton,2018-01-23, unstructured data feature model model volume sql sql unstructured data feature regression classification r matlab visualization mathematica algorithm regression feature mathematica hadoop mapreduce spark hive model database sql, bachelor phd,,2018-01-25,us,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2930&ao=173064&s=58&guid=000001612d4d1772bbe32ee31cc81d96&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8331cdf3&cb=1516883483140&jobListingId=2643754591
Data Scientist,Innovu,2018-01-03, data set econometrics visualization algorithm sas r python tableau hadoop hive unstructured data,,,2018-01-25,us,Pittsburgh,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=3001&ao=85058&s=58&guid=000001612d50435fbdf0073e8155679f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7b58a578&cb=1516883690922&jobListingId=2642396317
Senior Data Scientist,Comcast,2017-12-28, median median mathematica algorithm median model perl perl storage model aws avro kafka elasticsearch java scala python r hadoop zookeeper hive probability distribution regression visualization query sql hive nosql database hbase scripting java scalar python spark, master,,2018-01-25,us,Denver,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=3003&ao=133495&s=58&guid=000001612d50435fbdf0073e8155679f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1877f63e&cb=1516883690924&jobListingId=2622244984
